Timestamp,Device_Side,Device_Address,Sensor_Timestamp_ms,Serial_Number,Packet_Number,Sensor_Type,W,X,Y,Z
2026-05-26 11:38:19.841,Left,F4:1B:9B:AF:20:5D,1779770281207,6829,0,QUAT,-0.2224,-0.1155,-0.3307,-0.2789
2026-05-26 11:38:19.843,Left,F4:1B:9B:AF:20:5D,1779770281221,6829,1,ACC,,-0.9355,-0.3154,0.0234
2026-05-26 11:38:19.843,Left,F4:1B:9B:AF:20:5D,1779770281221,6829,1,GYRO,,-13.1836,-24.0479,43.7622
2026-05-26 11:38:19.843,Left,F4:1B:9B:AF:20:5D,1779770281221,6829,1,QUAT,-0.2216,-0.1159,-0.3302,-0.2799
2026-05-26 11:38:19.844,Left,F4:1B:9B:AF:20:5D,1779770281231,6829,2,ACC,,-0.9194,-0.3027,0.0234
2026-05-26 11:38:19.845,Left,F4:1B:9B:AF:20:5D,1779770281231,6829,2,GYRO,,-12.8174,-23.3154,43.396
2026-05-26 11:38:19.845,Left,F4:1B:9B:AF:20:5D,1779770281231,6829,2,QUAT,-0.2209,-0.1163,-0.3297,-0.2809
2026-05-26 11:38:19.845,Left,F4:1B:9B:AF:20:5D,1779770281236,6829,3,ACC,,-0.8979,-0.3047,0.0522
2026-05-26 11:38:19.845,Left,F4:1B:9B:AF:20:5D,1779770281236,6829,3,GYRO,,-13.7329,-16.2964,43.2129
2026-05-26 11:38:19.845,Left,F4:1B:9B:AF:20:5D,1779770281236,6829,3,QUAT,-0.2203,-0.1165,-0.3293,-0.2818
2026-05-26 11:38:19.854,Right,D0:A3:43:7D:01:BD,1779770274117,6751,0,ACC,,-1.0342,-0.3799,0.0645
2026-05-26 11:38:19.854,Right,D0:A3:43:7D:01:BD,1779770274117,6751,0,GYRO,,-127.3193,-9.9487,7.9956
2026-05-26 11:38:19.854,Right,D0:A3:43:7D:01:BD,1779770274117,6751,0,QUAT,-0.2569,-0.1549,-0.2992,-0.2654
2026-05-26 11:38:19.855,Right,D0:A3:43:7D:01:BD,1779770274131,6751,1,ACC,,-1.061,-0.4595,0.0449
2026-05-26 11:38:19.855,Right,D0:A3:43:7D:01:BD,1779770274131,6751,1,GYRO,,-124.1455,-3.8452,4.5166
2026-05-26 11:38:19.855,Right,D0:A3:43:7D:01:BD,1779770274131,6751,1,QUAT,-0.2552,-0.1532,-0.3008,-0.2663
2026-05-26 11:38:19.856,Right,D0:A3:43:7D:01:BD,1779770274141,6751,2,ACC,,-1.0811,-0.5483,0.0308
2026-05-26 11:38:19.856,Right,D0:A3:43:7D:01:BD,1779770274141,6751,2,GYRO,,-120.0562,1.77,-1.5869
2026-05-26 11:38:19.856,Right,D0:A3:43:7D:01:BD,1779770274141,6751,2,QUAT,-0.2535,-0.1516,-0.3024,-0.2671
2026-05-26 11:38:19.856,Right,D0:A3:43:7D:01:BD,1779770274146,6751,3,ACC,,-1.0942,-0.6304,0.02
2026-05-26 11:38:19.857,Right,D0:A3:43:7D:01:BD,1779770274146,6751,3,GYRO,,-115.1123,6.897,-9.8267
2026-05-26 11:38:19.857,Right,D0:A3:43:7D:01:BD,1779770274146,6751,3,QUAT,-0.2519,-0.15,-0.304,-0.2676
2026-05-26 11:38:19.863,Left,F4:1B:9B:AF:20:5D,1779770281226,6830,0,ACC,,-0.9199,-0.3735,0.1489
2026-05-26 11:38:19.863,Left,F4:1B:9B:AF:20:5D,1779770281226,6830,0,GYRO,,-14.7095,0.0,46.6309
2026-05-26 11:38:19.864,Left,F4:1B:9B:AF:20:5D,1779770281226,6830,0,QUAT,-0.2195,-0.117,-0.3292,-0.2824
2026-05-26 11:38:19.864,Left,F4:1B:9B:AF:20:5D,1779770281240,6830,1,ACC,,-0.9194,-0.3589,0.1455
